<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AMZN,D,20200117,000000,1884.0200000,1884.0200000,1857.2800000,1864.1800000,161401
US1.AMZN,D,20200121,000000,1864.4700000,1893.9100000,1860.3900000,1892.4500000,141124
US1.AMZN,D,20200122,000000,1897.1000000,1902.2900000,1884.1100000,1887.7300000,171816
US1.AMZN,D,20200123,000000,1885.1100000,1889.6800000,1873.3500000,1884.6200000,90411
US1.AMZN,D,20200124,000000,1891.4500000,1894.4100000,1848.1700000,1861.7500000,180953
US1.AMZN,D,20200127,000000,1818.9900000,1840.9100000,1816.0500000,1828.5200000,100330
US1.AMZN,D,20200128,000000,1841.0000000,1858.1100000,1830.6100000,1854.2600000,88112
US1.AMZN,D,20200129,000000,1864.0000000,1874.6800000,1855.2900000,1858.1100000,74349
US1.AMZN,D,20200130,000000,1859.0000000,1872.8700000,1851.0000000,1872.2000000,107694
US1.AMZN,D,20200131,000000,2038.9900000,2049.7500000,2003.3700000,2008.1200000,355605
US1.AMZN,D,20200203,000000,2010.9500000,2048.2000000,2000.3100000,2003.5400000,220296
US1.AMZN,D,20200204,000000,2030.3600000,2059.3300000,2015.9000000,2050.5000000,216733
US1.AMZN,D,20200205,000000,2070.5900000,2070.5900000,2032.2800000,2039.6200000,172529
US1.AMZN,D,20200206,000000,2041.8900000,2056.3000000,2025.0000000,2050.6700000,178301
US1.AMZN,D,20200207,000000,2039.1000000,2098.4500000,2039.1000000,2079.2100000,245185
US1.AMZN,D,20200210,000000,2085.0000000,2135.2700000,2085.0000000,2134.0500000,180088
US1.AMZN,D,20200211,000000,2151.7500000,2185.8000000,2136.0000000,2151.7300000,214355
US1.AMZN,D,20200212,000000,2167.9000000,2180.0000000,2156.3500000,2161.8900000,94709
US1.AMZN,D,20200213,000000,2143.6100000,2170.1300000,2143.6100000,2150.1300000,96432
US1.AMZN,D,20200214,000000,2155.8000000,2157.6600000,2126.2100000,2135.0800000,122979
US1.AMZN,D,20200218,000000,2126.0500000,2165.5000000,2125.3900000,2154.2300000,96083
US1.AMZN,D,20200219,000000,2166.5100000,2185.0000000,2161.7800000,2170.9900000,95835
US1.AMZN,D,20200220,000000,2173.5000000,2176.0000000,2128.5300000,2153.5600000,129826
US1.AMZN,D,20200221,000000,2138.6300000,2144.1600000,2088.2600000,2095.7600000,191533
US1.AMZN,D,20200224,000000,2004.9900000,2039.1000000,1988.1300000,2009.1700000,160252
US1.AMZN,D,20200225,000000,2026.4200000,2033.8600000,1959.7100000,1971.6300000,197622
US1.AMZN,D,20200226,000000,1970.4400000,2013.8700000,1961.2500000,1980.7100000,165676
US1.AMZN,D,20200227,000000,1934.9000000,1974.0000000,1884.3900000,1884.6400000,260372
US1.AMZN,D,20200228,000000,1814.6300000,1885.0000000,1812.0000000,1884.1200000,244822
US1.AMZN,D,20200302,000000,1909.0100000,1953.9200000,1870.0000000,1953.9200000,204268
US1.AMZN,D,20200303,000000,1975.3700000,1996.0000000,1889.0000000,1906.1900000,234261
US1.AMZN,D,20200304,000000,1948.0000000,1977.4600000,1923.0000000,1973.7100000,193973
US1.AMZN,D,20200305,000000,1933.4200000,1959.8200000,1910.0100000,1925.8300000,222040
US1.AMZN,D,20200306,000000,1876.3550000,1909.7300000,1869.5100000,1899.3300000,202637
US1.AMZN,D,20200309,000000,1774.9900000,1862.6300000,1762.0000000,1800.0000000,277166
US1.AMZN,D,20200310,000000,1870.8800000,1892.0300000,1818.5000000,1892.0300000,277366
US1.AMZN,D,20200311,000000,1856.0000000,1870.4000000,1801.7300000,1820.2000000,189549
US1.AMZN,D,20200312,000000,1709.9700000,1764.4600000,1675.0000000,1675.6900000,377197
US1.AMZN,D,20200313,000000,1754.9900000,1786.3100000,1681.9200000,1783.0100000,285106
US1.AMZN,D,20200316,000000,1635.0000000,1759.0000000,1627.1500000,1688.2900000,269007
US1.AMZN,D,20200317,000000,1774.4900000,1857.0000000,1690.0000000,1811.1500000,296350
US1.AMZN,D,20200318,000000,1749.9900000,1840.4000000,1745.0000000,1832.4000000,291951
US1.AMZN,D,20200319,000000,1857.1000000,1945.0000000,1833.4500000,1877.8500000,355203
US1.AMZN,D,20200320,000000,1926.5100000,1955.3700000,1821.4200000,1843.3700000,250886
US1.AMZN,D,20200323,000000,1830.0000000,1919.1300000,1815.0200000,1902.5400000,250479
US1.AMZN,D,20200324,000000,1947.9600000,1953.9000000,1901.6900000,1940.0000000,274594
US1.AMZN,D,20200325,000000,1921.5400000,1949.6200000,1886.0100000,1887.6900000,228185
US1.AMZN,D,20200326,000000,1899.0200000,1955.4100000,1889.9900000,1955.4100000,249687
US1.AMZN,D,20200327,000000,1929.0100000,1937.0700000,1900.0100000,1900.1900000,181932
US1.AMZN,D,20200330,000000,1921.4800000,1972.9800000,1912.9900000,1962.5200000,214926
US1.AMZN,D,20200331,000000,1963.8000000,1992.7900000,1944.3800000,1947.3400000,162887
US1.AMZN,D,20200401,000000,1932.7200000,1943.2200000,1894.0000000,1908.9800000,176553
US1.AMZN,D,20200402,000000,1901.5600000,1927.3800000,1890.1100000,1918.6500000,185000
US1.AMZN,D,20200403,000000,1911.2200000,1925.8800000,1889.3700000,1905.7300000,175483
US1.AMZN,D,20200406,000000,1940.0600000,1997.7200000,1930.6700000,1994.4100000,258760
US1.AMZN,D,20200407,000000,2017.1800000,2035.4950000,1998.7400000,2011.6000000,215367
US1.AMZN,D,20200408,000000,2021.3700000,2044.0000000,2011.5900000,2044.0000000,192393
US1.AMZN,D,20200409,000000,2045.6300000,2053.0000000,2017.9900000,2043.9700000,207343
US1.AMZN,D,20200413,000000,2039.0000000,2179.7300000,2038.5600000,2168.0100000,178022
US1.AMZN,D,20200414,000000,2201.6700000,2291.9800000,2188.0500000,2282.5000000,275992
US1.AMZN,D,20200415,000000,2255.7700000,2333.1700000,2246.0100000,2306.9200000,222645
US1.AMZN,D,20200416,000000,2343.0400000,2458.5800000,2335.2400000,2408.1900000,338649
US1.AMZN,D,20200417,000000,2372.2600000,2399.4100000,2317.1600000,2376.8200000,204372
US1.AMZN,D,20200421,000000,2389.6800000,2392.3500000,2280.0200000,2333.0300000,156667
US1.AMZN,D,20200422,000000,2372.3900000,2393.4900000,2351.1900000,2361.4600000,93738
US1.AMZN,D,20200423,000000,2397.1750000,2424.1100000,2383.6100000,2399.4400000,156277
US1.AMZN,D,20200424,000000,2419.0500000,2419.0500000,2382.3350000,2410.6000000,116950
US1.AMZN,D,20200427,000000,2444.0600000,2444.1050000,2364.4500000,2376.0000000,133789
US1.AMZN,D,20200428,000000,2366.3900000,2372.9300000,2306.6900000,2313.2800000,142842
US1.AMZN,D,20200429,000000,2329.2100000,2391.5500000,2310.0000000,2370.0000000,118527
US1.AMZN,D,20200430,000000,2426.2600000,2471.5000000,2400.2000000,2471.5000000,174872
US1.AMZN,D,20200501,000000,2331.4400000,2360.0000000,2260.0000000,2287.0000000,317894
US1.AMZN,D,20200504,000000,2257.2600000,2326.9800000,2256.7600000,2314.0000000,132634
US1.AMZN,D,20200505,000000,2340.0100000,2351.0000000,2308.9300000,2319.1100000,101942
US1.AMZN,D,20200506,000000,2328.7200000,2356.9500000,2321.8700000,2350.0200000,95431
