<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ETF.IVV;D;20190111;000000;259.2400000;260.5200000;258.5700000;260.3500000;4015812
ETF.IVV;D;20190114;000000;258.4000000;259.8100000;257.9500000;259.0000000;2704321
ETF.IVV;D;20190115;000000;259.4800000;262.2000000;259.3900000;261.9400000;3089847
ETF.IVV;D;20190116;000000;262.4100000;263.5192000;262.1600000;262.4900000;3589410
ETF.IVV;D;20190117;000000;261.5800000;265.4600000;261.5200000;264.5300000;3381473
ETF.IVV;D;20190118;000000;266.5400000;268.5700000;265.7000000;268.0700000;5766532
ETF.IVV;D;20190122;000000;266.3600000;266.5900000;262.6400000;264.5100000;4943047
ETF.IVV;D;20190123;000000;265.6200000;266.3400000;262.2600000;264.8800000;5066597
ETF.IVV;D;20190124;000000;264.7900000;265.7700000;263.6700000;265.1400000;3218040
ETF.IVV;D;20190125;000000;267.1900000;268.2700000;266.7100000;267.5000000;2883281
ETF.IVV;D;20190128;000000;265.0000000;265.4100000;263.3500000;265.3500000;3547641
ETF.IVV;D;20190129;000000;265.4700000;266.0942000;264.0750000;265.0200000;3346086
ETF.IVV;D;20190130;000000;266.6700000;270.1200000;265.8600000;269.2300000;3656474
ETF.IVV;D;20190131;000000;269.1200000;272.0300000;268.9179000;271.5200000;4758995
ETF.IVV;D;20190201;000000;271.8000000;272.8400000;270.8300000;271.7100000;3093967
ETF.IVV;D;20190204;000000;271.7700000;273.6700000;270.9800000;273.6600000;2611663
ETF.IVV;D;20190205;000000;274.1200000;275.0800000;273.5400000;274.8200000;3618997
ETF.IVV;D;20190206;000000;274.4400000;274.9800000;273.5700000;274.4100000;3240301
ETF.IVV;D;20190207;000000;272.5800000;273.1800000;269.9300000;271.8300000;5878310
ETF.IVV;D;20190208;000000;270.3500000;272.1500000;269.4700000;272.1000000;2414605
ETF.IVV;D;20190211;000000;272.8500000;273.1500000;271.7000000;272.2900000;2427390
ETF.IVV;D;20190212;000000;274.0600000;276.2000000;274.0200000;275.7800000;3729543
ETF.IVV;D;20190213;000000;276.7200000;277.6200000;276.2500000;276.6600000;2546874
ETF.IVV;D;20190214;000000;275.4400000;277.3100000;274.5400000;276.0300000;5620452
ETF.IVV;D;20190215;000000;278.0100000;279.1600000;277.8200000;279.1600000;3963372
ETF.IVV;D;20190219;000000;278.2100000;280.2950000;278.1800000;279.5500000;2918959
ETF.IVV;D;20190220;000000;279.5500000;280.6300000;278.9900000;280.0900000;4260358
ETF.IVV;D;20190221;000000;279.4500000;279.7900000;278.0400000;279.2100000;2730518
ETF.IVV;D;20190222;000000;279.8600000;281.0800000;279.5400000;280.8500000;2867893
ETF.IVV;D;20190225;000000;282.4600000;283.0590000;281.1500000;281.2600000;3703465
ETF.IVV;D;20190226;000000;280.8100000;282.0200000;280.6587000;281.0500000;3404817
ETF.IVV;D;20190227;000000;280.2800000;281.3100000;279.2000000;280.9100000;2419817
ETF.IVV;D;20190228;000000;280.6600000;281.1800000;280.0600000;280.2900000;2592719
ETF.IVV;D;20190301;000000;282.2000000;282.6200000;280.5600000;282.1300000;2926488
ETF.IVV;D;20190304;000000;283.3699000;283.5500000;278.5500000;281.1900000;4226269
ETF.IVV;D;20190305;000000;281.2800000;281.4900000;280.1402000;280.8000000;2144669
ETF.IVV;D;20190306;000000;280.8700000;280.8800000;278.6800000;279.0300000;3071506
ETF.IVV;D;20190307;000000;278.5300000;278.6600000;275.7400000;276.7500000;3407863
ETF.IVV;D;20190308;000000;274.5800000;276.3300000;274.1000000;276.1800000;4200911
ETF.IVV;D;20190311;000000;276.9600000;280.3500000;276.9400000;280.2100000;2277479
ETF.IVV;D;20190312;000000;280.7900000;281.8000000;280.6200000;281.2000000;1728994
ETF.IVV;D;20190313;000000;282.2300000;284.1200000;282.0400000;283.0600000;1958039
ETF.IVV;D;20190314;000000;283.1400000;283.5988000;282.4335000;282.9700000;1755909
ETF.IVV;D;20190315;000000;283.5600000;285.2100000;283.3300000;284.3600000;2059324
ETF.IVV;D;20190318;000000;284.5700000;285.6700000;284.3300000;285.4200000;3303149
ETF.IVV;D;20190319;000000;286.5100000;287.3950000;284.4440000;285.5500000;4005931
ETF.IVV;D;20190320;000000;284.0600000;285.3800000;282.2000000;283.3300000;3619329
ETF.IVV;D;20190321;000000;282.5100000;287.0700000;282.4900000;286.5900000;2724523
ETF.IVV;D;20190322;000000;285.1200000;285.7100000;281.0700000;281.1900000;5443235
ETF.IVV;D;20190325;000000;280.7700000;282.0798000;279.5300000;280.8800000;4242647
ETF.IVV;D;20190326;000000;282.8700000;284.0897000;281.4500000;282.9500000;3251868
ETF.IVV;D;20190327;000000;283.0200000;283.6600000;279.8350000;281.4700000;2821162
ETF.IVV;D;20190328;000000;282.2500000;283.1000000;280.9600000;282.6500000;1865504
ETF.IVV;D;20190329;000000;284.3100000;284.7400000;283.0300000;284.5600000;2669254
